session_id,client_id,visit_date,visit_time,visit_number,utm_source,utm_medium,utm_campaign,utm_adcontent,utm_keyword,device_category,device_os,device_brand,device_model,device_screen_resolution,device_browser,geo_country,geo_city
9138808049447086566.1641332766.1641332766,2127794560.1640376806,2022-01-05,00:46:06,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x800,Chrome,Russia,Naberezhnye Chelny
9141527644214779728.1641406355.1641406355,2128427765.1641406288,2022-01-05,21:12:35,1,hqpYkWpkYefgduliaKcm,cpa,ZSetXyxpNBNtqtGpTAqT,,,mobile,Android,Samsung,,412x846,Android Webview,Russia,Kazan
9142164278627088179.1641363262.1641363262,2128575993.1641363251,2022-01-05,09:14:22,1,MfMDGXPFOzCQGtbPrwoC,cpm,mcSBgdVACUbfkKfDPuIc,RKxyCfsuEKQttzapzZmg,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x892,Chrome,Russia,Moscow
9142321641933899160.1641416091.1641416091,2128612632.1641416088,2022-01-05,23:54:51,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,YaBrowser,Russia,Krasnodar
9142772171118310956.1641379372.1641379372,2128717529.1641379372,2022-01-05,13:42:52,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x720,Chrome,Russia,Krasnodar
9142980897938984492.1641401908.1641401908,2128766127.1641401900,2022-01-05,19:58:28,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Karbonn,,360x760,Chrome,Russia,Saint Petersburg
914359025260645182.1641368384.1641368384,212890800.1641368382,2022-01-05,10:39:44,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x892,Chrome,Russia,Novosibirsk
9144672251765185994.1641403346.1641403346,2129159926.1641405898,2022-01-05,20:22:26,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x740,Chrome,Russia,Ufa
914549661679056604.1641379548.1641379548,212935186.1641379548,2022-01-05,13:45:48,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Realme,,360x815,Chrome,Russia,Moscow
9147286014242685715.1641382669.1641382669,2129768490.1641382675,2022-01-05,14:37:49,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,385x854,Chrome,Ukraine,Alchevs'k
914809206552704754.1641330427.1641330427,212995616.1641330418,2022-01-05,00:07:07,1,hqpYkWpkYefgduliaKcm,cpc,,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,320x569,Android Webview,Russia,Grozny
9148929084046528769.1641369857.1641369857,2130151047.1641369857,2022-01-05,11:04:17,1,TBhfIrBcXoGGskDqdjcU,cpc,pMuAhiJvDVenRJPhwSYL,,WhtLpRfdaCyByTlhmRQf,mobile,iOS,Apple,,428x926,Safari,Russia,Saint Petersburg
9148929084046528769.1641369861.1641369861,2130151047.1641369857,2022-01-05,11:04:21,2,TBhfIrBcXoGGskDqdjcU,cpc,,,WhtLpRfdaCyByTlhmRQf,mobile,iOS,Apple,,428x926,Safari,Russia,Saint Petersburg
9149550080482981239.1641395574.1641395574,2130295634.1641395575,2022-01-05,18:12:54,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,428x926,Safari,Russia,Moscow
914995393384986799.1641330862.1641330862,213038966.1641330863,2022-01-05,00:14:22,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Saint Petersburg
9151125564681484548.1641412870.1641412870,2130662455.1641412868,2022-01-05,23:01:10,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Vivo,,360x800,Chrome,Russia,Kazan
9152579247902375777.1641365347.1641365347,2131000917.1641365345,2022-01-05,09:49:07,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x800,Chrome,Russia,Kaluga
9154309707405815754.1641377644.1641377644,2131403821.1641377738,2022-01-05,13:14:04,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Vyborg
9155966572644628960.1641380323.1641380323,2131789590.1641380320,2022-01-05,13:58:43,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,(not set),irgUsCCmRzqWmFVkhnsO,360x800,Chrome,Russia,Tula
9157920761289479349.1641387192.1641387192,2132244585.1641387189,2022-01-05,15:53:12,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Ufa
9157920761289479349.1641390988.1641390988,2132244585.1641387189,2022-01-05,16:56:28,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Ufa
9159052476582032308.1641378247.1641378247,2132508083.1641378740,2022-01-05,13:24:07,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x740,Chrome,Russia,Grozny
9159709439074572974.1641355952.1641355952,2132661044.1641355950,2022-01-05,07:12:32,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x786,Chrome,Russia,Tyumen
915974560029136531.1641331285.1641331285,213266946.1641338515,2022-01-05,00:21:25,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x640,Chrome,Russia,Khabarovsk
9160420793033029568.1641412544.1641412544,2132826669.1641412544,2022-01-05,22:55:44,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,385x854,Chrome,Russia,Grozny
9161456309648077134.1641394517.1641394517,2133067769.1641394510,2022-01-05,17:55:17,1,MfMDGXPFOzCQGtbPrwoC,cpm,MDkExPKZNAIpCZgwwLjJ,HcxGxZcplQArsEPHUDRD,BhUZBJUdmsWLEISSdxTa,mobile,Android,ZTE,,360x640,Chrome,Russia,Tomsk
916159192083290495.1641372031.1641372031,213309934.1641372031,2022-01-05,11:40:31,1,rWmSSvZNznxUBktyjDbQ,cpc,,,nBQUbqsERDCrOdHHdcjR,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Moscow
9161703184366326627.1641400727.1641400727,2133125249.1639469923,2022-01-05,19:38:47,5,TBhfIrBcXoGGskDqdjcU,organic,XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhuVXCTJUYBhpoMLNrrC,desktop,Windows,,,1536x864,Chrome,Ukraine,Kyiv
9161788701462080485.1641393129.1641393129,2133145160.1641393125,2022-01-05,17:32:09,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,360x760,Chrome,Russia,Moscow
9162154014200388205.1641372268.1641372268,2133230216.1641372269,2022-01-05,11:44:28,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Tula
9168046507467064135.1641399116.1641399116,2134602169.1641399111,2022-01-05,19:11:56,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Saratov
916843569352111423.1641379137.1641379137,213469278.1641379135,2022-01-05,13:38:57,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x800,Chrome,Russia,Kazan
9168493493303434344.1641339847.1641339847,2134706241.1641340008,2022-01-05,02:44:07,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x780,Samsung Internet,Russia,Vladivostok
9169451868010936918.1641380438.1641380438,2134929380.1641380438,2022-01-05,14:00:38,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Ufa
9169838659880722764.1641390412.1641390412,2135019437.1641390412,2022-01-05,16:46:52,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,428x926,Safari,Russia,Moscow
9170788534847904886.1641389175.1641389175,2135240597.1641389174,2022-01-05,16:26:15,1,hqpYkWpkYefgduliaKcm,cpc,,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,384x854,Android Webview,Russia,Kazan
9172243966120533940.1641390006.1641390006,2135579466.1641390004,2022-01-05,16:40:06,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x760,Chrome,Russia,Krasnodar
9172688400746373675.1641374249.1641374249,2135682944.1641374251,2022-01-05,12:17:29,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x800,Chrome,Russia,(not set)
9173104591667289131.1641372715.1641372715,2135779846.1641372715,2022-01-05,11:51:55,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,OPPO,,360x800,Chrome,Russia,Novocheboksarsk
9173451629319791049.1641390537.1641390537,2135860647.1641390537,2022-01-05,16:48:57,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Uzbekistan,Tashkent
9173517127571064394.1641399892.1641399892,2135875897.1641399882,2022-01-05,19:24:52,1,MfMDGXPFOzCQGtbPrwoC,cpm,FLlGEEsLrpiJfldHCCcw,FwVJIvxPiYpGIZZiGAHj,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x720,YaBrowser,Russia,Moscow
9174338552934814808.1641408382.1641408382,2136067150.1624888408,2022-01-05,21:46:22,3,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Saint Petersburg
9174897216527318596.1641332292.1641332292,2136197224.1641332292,2022-01-05,00:38:12,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
9175412488048844286.1641389566.1641389566,2136317195.1641389566,2022-01-05,16:32:46,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Yakutsk
917573537698778988.1641385838.1641385838,213639237.1641385836,2022-01-05,15:30:38,1,hqpYkWpkYefgduliaKcm,cpc,,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Realme,,424x942,Android Webview,Russia,Moscow
917573537698778988.1641393831.1641393831,213639237.1641385836,2022-01-05,17:43:51,2,hqpYkWpkYefgduliaKcm,cpc,,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Realme,,424x942,Android Webview,Russia,Moscow
9176365588536449690.1641372317.1641372317,2136539106.1641372314,2022-01-05,11:45:17,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Samsung,,412x915,Chrome,Russia,Saint Petersburg
9177639265383039937.1641366416.1641366416,2136835657.1641366465,2022-01-05,10:06:56,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x892,Chrome,Russia,Lipetsk
9180081443917094548.1641373332.1641373332,2137404271.1641373332,2022-01-05,12:02:12,1,PFaOEvmwJohTwdUfsGIU,clicks,FiCOEKBXxopULMIIoUSH,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari (in-app),Russia,Moscow
9180346748341918511.1641356079.1641356079,2137466042.1641356079,2022-01-05,07:14:39,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x736,Safari,Russia,Kazan
9180346748341918511.1641358634.1641358634,2137466042.1641356079,2022-01-05,07:57:14,2,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x736,Safari,Russia,Kazan
9183309674478198094.1641337449.1641337449,2138155902.1638817102,2022-01-05,02:04:09,2,TBhfIrBcXoGGskDqdjcU,organic,XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhuVXCTJUYBhpoMLNrrC,desktop,Windows,,,2048x1152,Chrome,Russia,Yaroslavl
9183309674478198094.1641337453.1641337453,2138155902.1638817102,2022-01-05,02:04:13,3,bAVMnJSnEsmoksbueNFa,cpm,EvxwuwOGUUqmBVgtzfTS,mglalePXHveyMIkGRWPN,qlgghDpKbuGnbFeXvYjN,desktop,Windows,,,2048x1152,Chrome,Russia,Yaroslavl
9184478970737175658.1641393260.1641393260,2138428150.1641393258,2022-01-05,17:34:20,1,TBhfIrBcXoGGskDqdjcU,cpc,OdSDUpXsClhCgLOydIfS,,cBgPqUCgamThytrPlLIW,mobile,Android,Realme,,360x800,Chrome,Russia,Tyumen
9184601102427142987.1641331531.1641331531,2138456586.1641331531,2022-01-05,00:25:31,1,CVoLfHiSYnQlpfwfKDvK,cpc,sORFTBvqnhWCekwPSNpw,,qiYaNXWlTgwMwlFuRQeQ,desktop,Windows,,,1920x1080,Chrome,Russia,Podolsk
9185878288262083094.1641394716.1641394716,2138753954.1641394710,2022-01-05,17:58:36,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Vladivostok
9185878288262083094.1641394814.1641394814,2138753954.1641394710,2022-01-05,18:00:14,2,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Vladivostok
9186035449705398370.1641414754.1641414754,2138790546.1641414754,2022-01-05,23:32:34,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,428x926,Safari,Russia,Moscow
918605970527297779.1641357557.1641357557,213879619.1641357555,2022-01-05,07:39:17,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x736,Safari,Russia,Krasnodar
9186366346870723270.1641353926.1641353926,2138867589.1641353926,2022-01-05,06:38:46,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,Moscow
9187938463814899559.1641404262.1641404262,2139233626.1641404263,2022-01-05,20:37:42,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,Moscow
9188286802842473378.1641403300.1641403300,2139314730.1641403298,2022-01-05,20:21:40,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x780,Chrome,Russia,Chita
9189888555060826892.1641354760.1641354760,2139687667.1641288460,2022-01-05,06:52:40,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Chita
9190605694340254425.1641368287.1641368287,2139854639.1641368281,2022-01-05,10:38:07,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,(not set),irgUsCCmRzqWmFVkhnsO,800x1280,Chrome,Russia,Chelyabinsk
9191675806916897143.1641376119.1641376119,2140103794.1641376119,2022-01-05,12:48:39,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Xiaomi,,393x873,Opera,Russia,Chernogolovka
9193246064140141592.1641333799.1641333799,2140469398.1641333784,2022-01-05,01:03:19,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Realme,,360x800,Chrome,Russia,Vladivostok
9195238018432466248.1641381194.1641381194,2140933186.1641381192,2022-01-05,14:13:14,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x869,Chrome,Russia,Odintsovo
9196588493589276223.1641375298.1641375298,2141247618.1641375295,2022-01-05,12:34:58,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x786,Chrome,Russia,Voronezh
9196667074310948601.1641400062.1641400062,2141265914.1641400057,2022-01-05,19:27:42,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x736,Safari,Russia,Tomsk
9196853411467045002.1641359498.1641359533,2141309299.1641359498,2022-01-05,08:12:13,1,cmcShJXKZHuYlCvCpXZK,referral,XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Ufa
9197338004037144843.1641386255.1641386255,2141422127.1641386251,2022-01-05,15:37:35,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,ZTE,,360x840,Chrome,Russia,Moscow
9197551901998402854.1641368873.1641368873,2141471929.1641368870,2022-01-05,10:47:53,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Ufa
919936547091069755.1641400397.1641400397,214189418.1631796027,2022-01-05,19:33:17,2,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,424x918,Chrome,Russia,Saint Petersburg
919936547091069755.1641400515.1641400515,214189418.1631796027,2022-01-05,19:35:15,4,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,424x918,Chrome,Russia,Saint Petersburg
9200101540614217835.1641390060.1641390060,2142065563.1641390187,2022-01-05,16:41:00,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Nizhny Novgorod
9200294083998105818.1641398479.1641398479,2142110393.1641398490,2022-01-05,19:01:19,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,OPPO,,360x800,Chrome,Russia,Yoshkar-Ola
9201185543115090316.1641398761.1641398761,2142317952.1641392524,2022-01-05,19:06:01,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x892,Samsung Internet,Russia,Ufa
9201185543115090316.1641408005.1641408005,2142317952.1641392524,2022-01-05,21:40:05,2,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x892,Samsung Internet,Russia,Ufa
9201892284278592165.1641370276.1641370276,2142482503.1641370277,2022-01-05,11:11:16,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,320x676,Chrome,Russia,Tula
9202466057549609251.1641380132.1641380132,2142616095.1641380131,2022-01-05,13:55:32,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,Saint Petersburg
9204333676833620777.1641366315.1641366315,2143050934.1641366313,2022-01-05,10:05:15,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,320x685,YaBrowser,Russia,Sochi
9205341787262394233.1641389929.1641389929,2143285653.1641389945,2022-01-05,16:38:49,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x771,Chrome,Russia,Yekaterinburg
9207130254593526107.1641337711.1641337711,2143702063.1640794459,2022-01-05,02:08:31,4,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,Moscow
9208238751293487498.1641396619.1641396619,2143960155.1641396618,2022-01-05,18:30:19,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,390x844,Safari,Russia,(not set)
9210165061305116972.1641391637.1641391637,2144408659.1640900908,2022-01-05,17:07:17,3,TBhfIrBcXoGGskDqdjcU,cpc,,,QQSNldGGDnbpHjLzbgqj,mobile,iOS,Apple,,375x812,Safari,Russia,Izhevsk
9211758618726468964.1641385315.1641385315,2144779688.1641385316,2022-01-05,15:21:55,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Makhachkala
9212362332214480275.1641368981.1641368981,2144920251.1641368979,2022-01-05,10:49:41,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Saint Petersburg
9213062111236042978.1641394403.1641394403,2145083181.1641394402,2022-01-05,17:53:23,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,ZTE,,640x360,YaBrowser,Russia,Moscow
9214889667064993588.1641378884.1641378884,2145508692.1641256756,2022-01-05,13:34:44,4,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Tula
9216265808946526850.1641413217.1641413217,2145829100.1641413250,2022-01-05,23:06:57,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x869,Chrome,Russia,Chelyabinsk
